Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2020-01-02,100.0,,,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,
2020-01-03,99.178981937603,,,99.260476581758,99.261083743842,,100.41017227235,99.422442244224,100.08216926869,98.57133091804,98.25313718173,
2020-01-06,98.522167487685,,,98.60312243221,98.604269293924,,99.09762100082,98.679867986799,99.260476581758,94.394695467906,93.062455881626,
2020-01-07,98.357963875205,,,98.35661462613,98.357963875205,,98.933552091879,98.679867986799,98.60312243221,60.284366668945,59.463475606192,
2020-01-08,97.372742200328,,,97.370583401808,97.372742200328,,97.456931911403,97.112211221122,98.438783894823,115.0249504409,111.92904641365,
2020-01-09,98.275862068966,,,98.274445357436,98.275862068966,,98.277276456112,98.267326732673,97.452752670501,121.68979424431,119.59665127488,
2020-01-10,98.275862068966,,,98.274445357436,98.275862068966,,98.523379819524,98.597359735974,98.35661462613,129.95420056053,127.9834137393,
2020-01-13,98.440065681445,,,98.520953163517,98.522167487685,,98.933552091879,98.184818481848,98.35661462613,276.79950782692,272.91345379991,
2020-01-14,98.111658456486,,,98.110106820049,98.111658456486,,98.441345365053,98.432343234323,98.520953163517,132.27151548294,130.04410713403,
2020-01-15,98.193760262726,,,98.192276088743,98.193760262726,,98.359310910582,98.349834983498,98.192276088743,77.407888440768,76.115829560322,
2020-01-16,98.357963875205,,,98.35661462613,98.357963875205,,98.933552091879,98.597359735974,98.274445357436,85.644951808052,84.432115029247,
2020-01-17,98.768472906404,,,98.849630238291,98.850574712644,,99.09762100082,98.762376237624,98.438783894823,82.33645498667,81.397894907222,
2020-01-20,98.440065681445,,,98.520953163517,98.522167487685,,98.851517637408,98.844884488449,98.849630238291,80.675370838745,79.588086128059,
2020-01-21,97.126436781609,,,97.124075595727,97.126436781609,,98.11320754717,97.607260726073,98.520953163517,160.77653974981,156.92832703124,
2020-01-22,97.372742200328,,,97.452752670501,97.454844006568,,97.621000820344,97.359735973597,97.206244864421,89.705379725203,87.510284920396,
2020-01-23,96.79802955665,,,96.795398520953,96.79802955665,,97.292863002461,96.864686468647,97.452752670501,156.45635381776,151.48878437861,
2020-01-24,96.469622331691,,,96.548890714873,96.551724137931,,96.800656275636,96.699669966997,96.877567789647,47.146079704696,45.591984281494,
2020-01-29,94.499178981938,,,94.576828266228,94.581280788177,,94.995898277276,94.224422442244,96.548890714873,240.81618702577,227.87910328983,
2020-01-30,93.103448275862,,,93.179950698439,93.185550082102,,94.175553732568,93.564356435644,94.576828266228,222.07259552943,208.09855988634,
2020-01-31,93.349753694581,,,93.426458504519,93.431855500821,,94.011484823626,93.811881188119,93.179950698439,158.72581857953,148.84044547756,
2020-02-03,92.775041050903,,,92.851273623665,92.857142857143,,93.109105824446,92.574257425743,93.426458504519,183.38232278351,170.09223831341,
2020-02-04,92.939244663383,,,93.015612161052,93.021346469622,,93.273174733388,92.409240924092,92.851273623665,167.54391961173,155.80564085732,
2020-02-05,93.267651888342,,,93.262119967132,93.267651888342,,93.191140278917,92.904290429043,93.015612161052,173.96951261194,161.71862705867,
2020-02-06,95.073891625616,,,95.06984387839,95.073891625616,,95.570139458573,94.389438943894,93.344289235826,146.55137056532,139.24208566945,
2020-02-07,94.909688013136,,,94.987674609696,94.991789819376,,95.077932731747,94.80198019802,95.152013147083,110.50652812906,104.93136642193,
2020-02-10,95.402298850575,,,95.480690221857,95.484400656814,,96.30844954881,95.29702970297,94.987674609696,147.03670790895,141.04829753656,
2020-02-11,96.305418719212,,,96.302382908792,96.305418719212,,96.636587366694,96.039603960396,95.480690221857,93.143755554036,89.876940646455,
2020-02-12,97.454844006568,,,97.452752670501,97.454844006568,,97.785069729286,97.194719471947,96.384552177486,142.94893704286,139.34830697846,
2020-02-13,97.619047619048,,,97.699260476582,97.701149425287,,98.277276456112,97.854785478548,97.534921939195,143.13350194818,140.23078686947,
2020-02-14,97.947454844007,,,98.027937551356,98.029556650246,,98.277276456112,97.937293729373,97.699260476582,100.91598878939,98.940484593976,
2020-02-17,97.536945812808,,,97.534921939195,97.536945812808,,97.785069729286,97.359735973597,98.027937551356,139.31232483423,135.76746862818,
2020-02-18,94.827586206896,,,94.823336072309,94.827586206896,,97.374897456932,94.884488448845,97.617091207888,338.90218060018,324.4072963361,
2020-02-19,93.5960591133,,,93.6729663106,93.67816091954,,93.929450369155,92.739273927393,94.905505341002,476.85419372479,446.1495056494,
2020-02-20,93.267651888342,,,93.344289235826,93.349753694581,,93.683347005742,93.399339933993,93.6729663106,323.70633672842,302.44084203711,
2020-02-21,93.021346469622,,,93.097781429745,93.103448275862,,93.519278096801,93.234323432343,93.344289235826,283.52587326543,264.67169185254,
2020-02-24,92.775041050903,,,92.851273623665,92.857142857143,,93.191140278917,93.234323432343,93.097781429745,341.22633125983,317.49110888302,
2020-02-25,92.036124794746,,,92.111750205423,92.118226600985,,92.452830188679,92.409240924092,92.851273623665,321.44370770388,297.03861734701,
2020-02-26,91.297208538588,,,91.372226787182,91.461412151067,,91.63248564397,91.336633663366,92.111750205423,604.96958096931,553.07378615459,
2020-02-27,89.326765188834,,,89.400164338537,89.408866995074,,89.909762100082,89.438943894389,88.680361544782,323.61747214437,289.35561320606,
